"ItemName","ValueType","ItemCode","ParentItemCode","IsActive","ItemName_en-US","ItemName_zh-Hans"
"C15211300 - 信用风险部","custom","C15211300","珠海市华丰食品工业（集团）有限公司西安销售分公司","False","",""
"C15219900 - 公共管理费用","custom","C15219900","珠海市华丰食品工业（集团）有限公司西安销售分公司","True","",""
"C15229000 - 销售部","custom","C15229000","珠海市华丰食品工业（集团）有限公司西安销售分公司","True","",""
"C15260000 - 其他","custom","C15260000","珠海市华丰食品工业（集团）有限公司西安销售分公司","False","",""
"C15510200 - 研发部","custom","C15510200","珠海市华丰食品有限公司","True","",""
"C15510300 - 人事部","custom","C15510300","珠海市华丰食品有限公司","True","",""
"C15510800 - 财务部","custom","C15510800","珠海市华丰食品有限公司","True","",""
"C15511000 - 采购部","custom","C15511000","珠海市华丰食品有限公司","True","",""
"C15511100 - 内控部","custom","C15511100","珠海市华丰食品有限公司","True","",""
"C15511200 - 内审部","custom","C15511200","珠海市华丰食品有限公司","False","",""
"C15511800 - 金棕榈","custom","C15511800","珠海市华丰食品有限公司","False","",""
"C15511900 - 生产中心","custom","C15511900","珠海市华丰食品有限公司","True","",""
"C15511901 - EHS","custom","C15511901","珠海市华丰食品有限公司","True","",""
"C15519900 - 公共管理费用","custom","C15519900","珠海市华丰食品有限公司","True","",""
"C15526000 - 粤东营业部","custom","C15526000","珠海市华丰食品有限公司","True","",""
"C15526001 - 广州营业所","custom","C15526001","珠海市华丰食品有限公司","True","",""
"C15526002 - 深圳营业所","custom","C15526002","珠海市华丰食品有限公司","True","",""
"C15526003 - 粤北营业所","custom","C15526003","珠海市华丰食品有限公司","True","",""
"C15526006 - 粤东外围","custom","C15526006","珠海市华丰食品有限公司","True","",""
"C15526100 - 粤西营业部","custom","C15526100","珠海市华丰食品有限公司","True","",""
"C15526101 - 广西营业所","custom","C15526101","珠海市华丰食品有限公司","True","",""
"C15526102 - 湛江营业所","custom","C15526102","珠海市华丰食品有限公司","True","",""
"C15526103 - 海南营业所","custom","C15526103","珠海市华丰食品有限公司","True","",""
"C15526105 - 营业部直管-茂阳","custom","C15526105","珠海市华丰食品有限公司","True","",""
"C15526200 - 粤中营业部","custom","C15526200","珠海市华丰食品有限公司","True","",""
"C15526201 - 平沙营业所","custom","C15526201","珠海市华丰食品有限公司","True","",""
"C15526202 - 佛山营业所","custom","C15526202","珠海市华丰食品有限公司","True","",""
"C15526203 - 营业部直管-珠海","custom","C15526203","珠海市华丰食品有限公司","True","",""
"C15526204 - 肇庆外围","custom","C15526204","珠海市华丰食品有限公司","True","",""
"C15526205 - 中山外围","custom","C15526205","珠海市华丰食品有限公司","True","",""
"C15526300 - 福建汕头营业部","custom","C15526300","珠海市华丰食品有限公司","True","",""
"C15526301 - 汕头营业所","custom","C15526301","珠海市华丰食品有限公司","True","",""
"C15526302 - 福建营业所","custom","C15526302","珠海市华丰食品有限公司","True","",""
"C15526400 - 广佛营业部","custom","C15526400","珠海市华丰食品有限公司","True","",""
"C15526401 - 佛山所","custom","C15526401","珠海市华丰食品有限公司","True","",""
"C15526402 - 广州所","custom","C15526402","珠海市华丰食品有限公司","True","",""
"C15526403 - 粤北外围","custom","C15526403","珠海市华丰食品有限公司","True","",""
"C15526995 - 华南销售管理部","custom","C15526995","珠海市华丰食品有限公司","True","",""
"C15526996 - 华南现代渠道部","custom","C15526996","珠海市华丰食品有限公司","True","",""
"C15526997 - 华南餐饮渠道部","custom","C15526997","珠海市华丰食品有限公司","True","",""
"C15526998 - 华南行销部","custom","C15526998","珠海市华丰食品有限公司","True","",""
"C15526999 - 销售拓展","custom","C15526999","珠海市华丰食品有限公司","True","",""
"C15529000 - 销售费用","custom","C15529000","珠海市华丰食品有限公司","True","",""
"C15550000 - 厂长办公室","custom","C15550000","珠海市华丰食品有限公司","True","",""
"C15550101 - 行政","custom","C15550101","珠海市华丰食品有限公司","True","",""
"C15550102 - 车队司机","custom","C15550102","珠海市华丰食品有限公司","True","",""
"C15550103 - 食堂","custom","C15550103","珠海市华丰食品有限公司","True","",""
"C15550104 - 门卫","custom","C15550104","珠海市华丰食品有限公司","True","",""
"C15550201 - 制造部公共","custom","C15550201","珠海市华丰食品有限公司","True","",""
"C15550202 - 制面科","custom","C15550202","珠海市华丰食品有限公司","True","",""
"C15550203 - 冰品科","custom","C15550203","珠海市华丰食品有限公司","True","",""
"C15550205 - 冰品保全组","custom","C15550205","珠海市华丰食品有限公司","True","",""
"C15550206 - 面品保全组","custom","C15550206","珠海市华丰食品有限公司","True","",""
"C15550301 - 面品生产车间","custom","C15550301","珠海市华丰食品有限公司","False","",""
"C15550302 - 冰品软管车间","custom","C15550302","珠海市华丰食品有限公司","False","",""
"C15550303 - 冰品车间","custom","C15550303","珠海市华丰食品有限公司","False","",""
"C15550304 - 粉包生产车间","custom","C15550304","珠海市华丰食品有限公司","False","",""
"C15550305 - 酱包生产车间","custom","C15550305","珠海市华丰食品有限公司","False","",""
"C15550306 - 面品半成品车间","custom","C15550306","珠海市华丰食品有限公司","False","",""
"C15550307 - 棕油加工车间","custom","C15550307","珠海市华丰食品有限公司","False","",""
"C15550308 - 造粒车间","custom","C15550308","珠海市华丰食品有限公司","False","",""
"C15550400 - 委外加工","custom","C15550400","珠海市华丰食品有限公司","True","",""
"C15550501 - 计划统计科","custom","C15550501","珠海市华丰食品有限公司","True","",""
"C15550502 - 仓储物流科","custom","C15550502","珠海市华丰食品有限公司","True","",""
"C15550503 - 制面搬运","custom","C15550503","珠海市华丰食品有限公司","True","",""
"C15550505 - 冰品搬运","custom","C15550505","珠海市华丰食品有限公司","True","",""
"C15550601 - 品保部","custom","C15550601","珠海市华丰食品有限公司","True","",""
"C15550701 - 动力科","custom","C15550701","珠海市华丰食品有限公司","True","",""
"C15550801 - 环安卫 EHS","custom","C15550801","珠海市华丰食品有限公司","True","",""
"C15559801 - 公共制造费用","custom","C15559801","珠海市华丰食品有限公司","True","",""
"C15560000 - 其他","custom","C15560000","珠海市华丰食品有限公司","False","",""
"C15610200 - 研发部","custom","C15610200","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15610300 - 人事部","custom","C15610300","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15610800 - 财务部","custom","C15610800","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15611000 - 采购部","custom","C15611000","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15611100 - 内控部","custom","C15611100","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15611200 - 内审部","custom","C15611200","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15611800 - 金棕榈","custom","C15611800","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15611900 - 生产中心","custom","C15611900","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15611901 - EHS","custom","C15611901","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15619900 - 公共管理费用","custom","C15619900","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15629000 - 销售费用","custom","C15629000","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15650000 - 厂长办公室","custom","C15650000","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15650101 - 行政","custom","C15650101","珠海市华丰食品有限公司哈尔滨分公司","True","",""
"C15650102 - 车队司机","custom","C15650102","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15650103 - 食堂","custom","C15650103","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15650104 - 门卫","custom","C15650104","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15650201 - 制造部公共","custom","C15650201","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15650202 - 制面科","custom","C15650202","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15650203 - 冰品科","custom","C15650203","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15650205 - 冰品保全组","custom","C15650205","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15650206 - 面品保全组","custom","C15650206","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15650301 - 面品生产车间","custom","C15650301","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15650302 - 冰品软管车间","custom","C15650302","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15650303 - 冰品车间","custom","C15650303","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15650304 - 粉包生产车间","custom","C15650304","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15650305 - 酱包生产车间","custom","C15650305","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15650306 - 面品半成品车间","custom","C15650306","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15650307 - 棕油加工车间","custom","C15650307","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15650308 - 造粒车间","custom","C15650308","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15650400 - 委外加工","custom","C15650400","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15650501 - 计划统计科","custom","C15650501","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15650502 - 仓储物流科","custom","C15650502","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15650503 - 制面搬运","custom","C15650503","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15650505 - 冰品搬运","custom","C15650505","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15650601 - 品保部","custom","C15650601","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15650701 - 动力科","custom","C15650701","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15650801 - 环安卫 EHS","custom","C15650801","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15659801 - 公共制造费用","custom","C15659801","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C16410000 - 总经办","custom","C16410000","金光企业管理（上海）有限公司","True","",""
"C16410100 - 市场部","custom","C16410100","金光企业管理（上海）有限公司","True","",""
"C16410200 - 研发部-Noodle","custom","C16410200","金光企业管理（上海）有限公司","True","",""
"C16410210 - 研发部-阜新","custom","C16410210","金光企业管理（上海）有限公司","True","",""
"C16410220 - 研发部-双城","custom","C16410220","金光企业管理（上海）有限公司","True","",""
"C16410230 - 研发部-东阿","custom","C16410230","金光企业管理（上海）有限公司","True","",""
"C16410240 - 研发部-兴化","custom","C16410240","金光企业管理（上海）有限公司","True","",""
"C16410250 - 研发部-珠海","custom","C16410250","金光企业管理（上海）有限公司","True","",""
"C16410260 - 研发部-武汉","custom","C16410260","金光企业管理（上海）有限公司","True","",""
"C16410270 - 研发部-咸阳","custom","C16410270","金光企业管理（上海）有限公司","True","",""
"C16410280 - 研发部-西安","custom","C16410280","金光企业管理（上海）有限公司","True","",""
"C16410300 - 人事部-总部","custom","C16410300","金光企业管理（上海）有限公司;金光企业管理（上海）有限公司东阿分公司;金光企业管理（上海）有限公司兴化分公司;金光企业管理（上海）有限公司武功分公司;金光企业管理（上海）有限公司珠海分公司;金光企业管理（上海）有限公司西安分公司;金光企业管理（上海）有限公司阜新分公司;金光企业管理（上海）有限公司韶关分公司","True","",""
"C16410310 - 人事部-阜新","custom","C16410310","金光企业管理（上海）有限公司","True","",""
"C16410320 - 人事部-双城","custom","C16410320","金光企业管理（上海）有限公司","True","",""
"C16410330 - 人事部-东阿","custom","C16410330","金光企业管理（上海）有限公司","True","",""
"C16410340 - 人事部-兴化","custom","C16410340","金光企业管理（上海）有限公司","True","",""
"C16410350 - 人事部-珠海","custom","C16410350","金光企业管理（上海）有限公司","True","",""
"C16410360 - 人事部-武汉","custom","C16410360","金光企业管理（上海）有限公司","True","",""
"C16410370 - 人事部-咸阳","custom","C16410370","金光企业管理（上海）有限公司","True","",""
"C16410380 - 人事部-西安","custom","C16410380","金光企业管理（上海）有限公司","True","",""
"C16410400 - 行政部","custom","C16410400","金光企业管理（上海）有限公司","True","",""
"C16410500 - 法务部","custom","C16410500","金光企业管理（上海）有限公司","True","",""
"C16410600 - 战略与规划部","custom","C16410600","金光企业管理（上海）有限公司","False","",""
"C16410700 - 企业事务部","custom","C16410700","金光企业管理（上海）有限公司","True","",""
"C16410800 - 财务部-总部","custom","C16410800","金光企业管理（上海）有限公司","True","",""
"C16410810 - 财务部-阜新","custom","C16410810","金光企业管理（上海）有限公司","True","",""
"C16410820 - 财务部-双城","custom","C16410820","金光企业管理（上海）有限公司","True","",""
"C16410830 - 财务部-东阿","custom","C16410830","金光企业管理（上海）有限公司","True","",""
"C16410840 - 财务部-兴化","custom","C16410840","金光企业管理（上海）有限公司;金光企业管理（上海）有限公司兴化分公司","True","",""
"C16410850 - 财务部-珠海","custom","C16410850","金光企业管理（上海）有限公司","True","",""
"C16410860 - 财务部-武汉","custom","C16410860","金光企业管理（上海）有限公司","True","",""
"C16410870 - 财务部-咸阳","custom","C16410870","金光企业管理（上海）有限公司","True","",""
"C16410880 - 财务部-西安","custom","C16410880","金光企业管理（上海）有限公司","True","",""
"C16410900 - IT部-总部","custom","C16410900","金光企业管理（上海）有限公司","True","",""
"C16410910 - IT部-阜新","custom","C16410910","金光企业管理（上海）有限公司","True","",""
"C16410920 - IT部-东阿","custom","C16410920","金光企业管理（上海）有限公司","True","",""
"C16411000 - 采购部-总部","custom","C16411000","金光企业管理（上海）有限公司","True","",""
"C16411010 - 采购部-阜新","custom","C16411010","金光企业管理（上海）有限公司","True","",""
"C16411020 - 采购部-双城","custom","C16411020","金光企业管理（上海）有限公司","True","",""
"C16411030 - 采购部-东阿","custom","C16411030","金光企业管理（上海）有限公司","True","",""
"C16411040 - 采购部-兴化","custom","C16411040","金光企业管理（上海）有限公司","True","",""
"C16411050 - 采购部-珠海","custom","C16411050","金光企业管理（上海）有限公司","True","",""
"C16411060 - 采购部-武汉","custom","C16411060","金光企业管理（上海）有限公司","True","",""
"C16411070 - 采购部-咸阳","custom","C16411070","金光企业管理（上海）有限公司","True","",""
"C16411080 - 采购部-西安","custom","C16411080","金光企业管理（上海）有限公司","True","",""
"C16411100 - 业务伙伴及内控部-总部","custom","C16411100","金光企业管理（上海）有限公司","True","",""
"C16411110 - 内控部-阜新","custom","C16411110","金光企业管理（上海）有限公司","True","",""
"C16411120 - 内控部-双城","custom","C16411120","金光企业管理（上海）有限公司","True","",""
"C16411130 - 内控部-东阿","custom","C16411130","金光企业管理（上海）有限公司","True","",""
"C16411140 - 内控部-兴化","custom","C16411140","金光企业管理（上海）有限公司","True","",""
"C16411150 - 内控部-珠海","custom","C16411150","金光企业管理（上海）有限公司","True","",""
"C16411160 - 内控部-武汉","custom","C16411160","金光企业管理（上海）有限公司","True","",""
"C16411170 - 内控部-咸阳","custom","C16411170","金光企业管理（上海）有限公司","True","",""
"C16411180 - 内控部-西安","custom","C16411180","金光企业管理（上海）有限公司","True","",""
"C16411200 - 内审部-总部","custom","C16411200","金光企业管理（上海）有限公司","True","",""
"C16411210 - 内审部-阜新","custom","C16411210","金光企业管理（上海）有限公司","False","",""
"C16411220 - 内审部-双城","custom","C16411220","金光企业管理（上海）有限公司","False","",""
"C16411230 - 内审部-东阿","custom","C16411230","金光企业管理（上海）有限公司","False","",""
"C16411240 - 内审部-兴化","custom","C16411240","金光企业管理（上海）有限公司","False","",""
"C16411250 - 内审部-珠海","custom","C16411250","金光企业管理（上海）有限公司","False","",""
"C16411260 - 内审部-武汉","custom","C16411260","金光企业管理（上海）有限公司","False","",""
"C16411270 - 内审部-咸阳","custom","C16411270","金光企业管理（上海）有限公司","False","",""
"C16411280 - 内审部-西安","custom","C16411280","金光企业管理（上海）有限公司","False","",""
"C16411300 - 信用风险部","custom","C16411300","金光企业管理（上海）有限公司","False","",""
"C16411400 - 财务部（粮油）","custom","C16411400","金光企业管理（上海）有限公司;金天源（中国）投资有限公司","True","",""
"C16411500 - 国贸部（粮油）","custom","C16411500","金光企业管理（上海）有限公司","True","",""
"C16411600 - 小包装部（粮油）","custom","C16411600","金光企业管理（上海）有限公司","True","",""
"C16411601 - 其他粮油","custom","C16411601","金光企业管理（上海）有限公司","False","",""
"C16411701 - 质量保证","custom","C16411701","金光企业管理（上海）有限公司","True","",""
"C16411702 - 生产管理","custom","C16411702","金光企业管理（上海）有限公司","True","",""
"C16411703 - 供应链","custom","C16411703","金光企业管理（上海）有限公司","True","",""
"C16411704 - 运营部","custom","C16411704","金光企业管理（上海）有限公司","True","",""
"C16411800 - 集团派驻人员","custom","C16411800","金光企业管理（上海）有限公司","True","",""
"C16411900 - 项目管理部","custom","C16411900","金光企业管理（上海）有限公司","True","",""
"C16412000 - 高管管理人员","custom","C16412000","金光企业管理（上海）有限公司","True","",""
"C16412100 - 油脂化工-销售&市场部","custom","C16412100","金光企业管理（上海）有限公司","True","",""
"C16419900 - 公共管理费用","custom","C16419900","金光企业管理（上海）有限公司","True","",""
"C16419901 - 咨询费成本结转","custom","C16419901","金光企业管理（上海）有限公司","True","",""
"C16419991 - 珠海项目","custom","C16419991","金光企业管理（上海）有限公司","True","",""
"C16420110 - 全国现代渠道部","custom","C16420110","金光企业管理（上海）有限公司","True","",""
"C16420120 - 电子商务部","custom","C16420120","金光企业管理（上海）有限公司","True","",""
"C16420130 - 全国销管部","custom","C16420130","金光企业管理（上海）有限公司","True","",""
"C16420150 - 区域总经理","custom","C16420150","金光企业管理（上海）有限公司","True","",""
"C16420160 - 特通渠道销售","custom","C16420160","金光企业管理（上海）有限公司","True","",""
"C16420170 - 现代渠道华东区","custom","C16420170","金光企业管理（上海）有限公司","True","",""
"C16420180 - 现代渠道华北区","custom","C16420180","金光企业管理（上海）有限公司","True","",""
"C16420190 - 现代渠道华南区","custom","C16420190","金光企业管理（上海）有限公司","True","",""
"C16420200 - 现代渠道华中区","custom","C16420200","金光企业管理（上海）有限公司","True","",""
"C16420210 - 高管销售人员","custom","C16420210","金光企业管理（上海）有限公司","True","",""
"C16420220 - 现代渠道东北区","custom","C16420220","金光企业管理（上海）有限公司","True","",""
"C16421200 - 山西营业部","custom","C16421200","金光企业管理（上海）有限公司","True","",""
"C16421300 - 河北营业部","custom","C16421300","金光企业管理（上海）有限公司","True","",""
"C16421301 - 石家庄营业所","custom","C16421301","金光企业管理（上海）有限公司","True","",""
"C16421303 - 保定营业所","custom","C16421303","金光企业管理（上海）有限公司","True","",""
"C16421304 - 沧州营业所","custom","C16421304","金光企业管理（上海）有限公司","True","",""
"C16421305 - 邯郸营业所","custom","C16421305","金光企业管理（上海）有限公司","True","",""
"C16421400 - 鲁西北营业部","custom","C16421400","金光企业管理（上海）有限公司","True","",""
"C16421401 - 济南营业所","custom","C16421401","金光企业管理（上海）有限公司","True","",""
"C16421404 - 聊城营业所","custom","C16421404","金光企业管理（上海）有限公司","True","",""
"C16421405 - 淄博营业所","custom","C16421405","金光企业管理（上海）有限公司","True","",""
"C16421500 - 鲁西南营业部","custom","C16421500","金光企业管理（上海）有限公司","True","",""
"C16421501 - 济宁营业所","custom","C16421501","金光企业管理（上海）有限公司","True","",""
"C16421502 - 临沂营业所","custom","C16421502","金光企业管理（上海）有限公司","True","",""
"C16421600 - 鲁东营业部","custom","C16421600","金光企业管理（上海）有限公司","True","",""
"C16421601 - 青岛营业所","custom","C16421601","金光企业管理（上海）有限公司","True","",""
"C16421602 - 烟台营业所","custom","C16421602","金光企业管理（上海）有限公司","True","",""
"C16421603 - 潍坊营业所","custom","C16421603","金光企业管理（上海）有限公司","True","",""
"C16421700 - 京津部","custom","C16421700","金光企业管理（上海）有限公司","True","",""
"C16421701 - 北京所","custom","C16421701","金光企业管理（上海）有限公司","True","",""
"C16421702 - 天津所","custom","C16421702","金光企业管理（上海）有限公司","True","",""
"C16421995 - 华北销售总部","custom","C16421995","金光企业管理（上海）有限公司","True","",""
"C16421996 - 华北现代渠道部","custom","C16421996","金光企业管理（上海）有限公司","True","",""
"C16421997 - 华北餐饮渠道部","custom","C16421997","金光企业管理（上海）有限公司","True","",""
"C16421998 - 华北行销部","custom","C16421998","金光企业管理（上海）有限公司","True","",""
"C16422000 - 辽东营业部","custom","C16422000","金光企业管理（上海）有限公司","True","",""
"C16422001 - 沈阳营业所","custom","C16422001","金光企业管理（上海）有限公司","True","",""
"C16422002 - 抚顺所","custom","C16422002","金光企业管理（上海）有限公司","True","",""
"C16422100 - 辽西营业部","custom","C16422100","金光企业管理（上海）有限公司","True","",""
"C16422101 - 阜新营业所","custom","C16422101","金光企业管理（上海）有限公司","True","",""
"C16422102 - 锦州营业所","custom","C16422102","金光企业管理（上海）有限公司","True","",""
"C16422103 - 赤峰所","custom","C16422103","金光企业管理（上海）有限公司","True","",""
"C16422104 - 秦皇岛营业所","custom","C16422104","金光企业管理（上海）有限公司","True","",""
"C16422105 - 唐山营业所","custom","C16422105","金光企业管理（上海）有限公司","True","",""
"C16422200 - 吉林营业部","custom","C16422200","金光企业管理（上海）有限公司","True","",""
"C16422201 - 长春营业所","custom","C16422201","金光企业管理（上海）有限公司","True","",""
"C16422202 - 吉林营业所","custom","C16422202","金光企业管理（上海）有限公司","True","",""
"C16422203 - 松原营业所","custom","C16422203","金光企业管理（上海）有限公司","True","",""
"C16422204 - 长白所","custom","C16422204","金光企业管理（上海）有限公司","True","",""
"C16422205 - 四平所","custom","C16422205","金光企业管理（上海）有限公司","True","",""
"C16422300 - 黑龙江营业部","custom","C16422300","金光企业管理（上海）有限公司","True","",""
"C16422301 - 哈尔滨营业所","custom","C16422301","金光企业管理（上海）有限公司","True","",""
"C16422303 - 牡丹江营业所","custom","C16422303","金光企业管理（上海）有限公司","True","",""
"C16422304 - 齐齐哈尔所","custom","C16422304","金光企业管理（上海）有限公司","True","",""
"C16422400 - 辽南营业部","custom","C16422400","金光企业管理（上海）有限公司","True","",""
"C16422401 - 鞍山所","custom","C16422401","金光企业管理（上海）有限公司","True","",""
"C16422403 - 大连所","custom","C16422403","金光企业管理（上海）有限公司","True","",""
"C16422995 - 东北销售总部","custom","C16422995","金光企业管理（上海）有限公司","True","",""
"C16422997 - 东北餐饮渠道部","custom","C16422997","金光企业管理（上海）有限公司","True","",""
"C16422998 - 东北行销部","custom","C16422998","金光企业管理（上海）有限公司","True","",""
"C16423000 - 陕西一部","custom","C16423000","金光企业管理（上海）有限公司","True","",""
"C16423001 - 市区营业所","custom","C16423001","金光企业管理（上海）有限公司","True","",""
"C16423002 - 郊区营业所","custom","C16423002","金光企业管理（上海）有限公司","True","",""
"C16423008 - 渭南外围","custom","C16423008","金光企业管理（上海）有限公司","True","",""
"C16423009 - 咸阳外围","custom","C16423009","金光企业管理（上海）有限公司","True","",""
"C16423100 - 陕北营业部","custom","C16423100","金光企业管理（上海）有限公司","True","",""
"C16423102 - 陕北营业所","custom","C16423102","金光企业管理（上海）有限公司","True","",""
"C16423200 - 陕南营业部","custom","C16423200","金光企业管理（上海）有限公司","True","",""
"C16423201 - 关中营业所","custom","C16423201","金光企业管理（上海）有限公司","True","",""
"C16423202 - 川汉营业所","custom","C16423202","金光企业管理（上海）有限公司","True","",""
"C16423301 - 兰州所","custom","C16423301","金光企业管理（上海）有限公司","True","",""
"C16423305 - 河西外围","custom","C16423305","金光企业管理（上海）有限公司","True","",""
"C16423400 - 川宁部","custom","C16423400","金光企业管理（上海）有限公司","True","",""
"C16423401 - 成都营业所","custom","C16423401","金光企业管理（上海）有限公司","True","",""
"C16423402 - 平庆所","custom","C16423402","金光企业管理（上海）有限公司","True","",""
"C16423403 - 银川营业所","custom","C16423403","金光企业管理（上海）有限公司","True","",""
"C16423500 - 西安部","custom","C16423500","金光企业管理（上海）有限公司","True","",""
"C16423501 - 西安所","custom","C16423501","金光企业管理（上海）有限公司","True","",""
"C16423995 - 西北销售总部","custom","C16423995","金光企业管理（上海）有限公司","True","",""
"C16423996 - 西北现代渠道部","custom","C16423996","金光企业管理（上海）有限公司","True","",""
"C16423997 - 西北餐饮渠道部","custom","C16423997","金光企业管理（上海）有限公司","True","",""
"C16423998 - 西北行销部","custom","C16423998","金光企业管理（上海）有限公司","True","",""
"C16424000 - 苏南营业部","custom","C16424000","金光企业管理（上海）有限公司","True","",""
"C16424300 - 浙江营业部","custom","C16424300","金光企业管理（上海）有限公司","True","",""
"C16424303 - 杭州所","custom","C16424303","金光企业管理（上海）有限公司","True","",""
"C16424400 - 上海部","custom","C16424400","金光企业管理（上海）有限公司","True","",""
"C16424501 - 阜阳所","custom","C16424501","金光企业管理（上海）有限公司","True","",""
"C16424502 - 南京所","custom","C16424502","金光企业管理（上海）有限公司","True","",""
"C16424503 - 徐州所","custom","C16424503","金光企业管理（上海）有限公司","True","",""
"C16424995 - 华东销售总部","custom","C16424995","金光企业管理（上海）有限公司","True","",""
"C16424996 - 华东现代渠道部","custom","C16424996","金光企业管理（上海）有限公司","True","",""
"C16424997 - 华东餐饮渠道部","custom","C16424997","金光企业管理（上海）有限公司","True","",""
"C16424998 - 华东行销部","custom","C16424998","金光企业管理（上海）有限公司","True","",""
"C16425000 - 湖北营业部","custom","C16425000","金光企业管理（上海）有限公司","True","",""
"C16425003 - 鄂西营业所","custom","C16425003","金光企业管理（上海）有限公司","True","",""
"C16425006 - 十堰所","custom","C16425006","金光企业管理（上海）有限公司","True","",""
"C16425100 - 豫南营业部","custom","C16425100","金光企业管理（上海）有限公司","True","",""
"C16425200 - 豫北营业部","custom","C16425200","金光企业管理（上海）有限公司","True","",""
"C16425403 - 贵州营业所","custom","C16425403","金光企业管理（上海）有限公司","True","",""
"C16425502 - 郑州所","custom","C16425502","金光企业管理（上海）有限公司","True","",""
"C16425600 - 湘赣部","custom","C16425600","金光企业管理（上海）有限公司","True","",""
"C16425602 - 九江所","custom","C16425602","金光企业管理（上海）有限公司","True","",""
"C16425605 - 贵重所","custom","C16425605","金光企业管理（上海）有限公司","True","",""
"C16425995 - 华中销售总部","custom","C16425995","金光企业管理（上海）有限公司","True","",""
"C16425996 - 华中现代渠道部","custom","C16425996","金光企业管理（上海）有限公司","True","",""
"C16425997 - 华中餐饮渠道部","custom","C16425997","金光企业管理（上海）有限公司","True","",""
"C16425998 - 华中行销部","custom","C16425998","金光企业管理（上海）有限公司","True","",""
"C16426000 - 粤东营业部","custom","C16426000","金光企业管理（上海）有限公司","True","",""
"C16426002 - 深圳营业所","custom","C16426002","金光企业管理（上海）有限公司","True","",""
"C16426004 - 东莞营业所","custom","C16426004","金光企业管理（上海）有限公司","True","",""
"C16426006 - 粤东外围","custom","C16426006","金光企业管理（上海）有限公司","True","",""
"C16426100 - 粤西营业部","custom","C16426100","金光企业管理（上海）有限公司","True","",""
"C16426101 - 广西营业所","custom","C16426101","金光企业管理（上海）有限公司","True","",""
"C16426102 - 湛江营业所","custom","C16426102","金光企业管理（上海）有限公司","True","",""
"C16426103 - 海南营业所","custom","C16426103","金光企业管理（上海）有限公司","True","",""
"C16426200 - 粤中营业部","custom","C16426200","金光企业管理（上海）有限公司","True","",""
"C16426201 - 中山营业所","custom","C16426201","金光企业管理（上海）有限公司","True","",""
"C16426203 - 肇庆营业所","custom","C16426203","金光企业管理（上海）有限公司","True","",""
"C16426302 - 福建营业所","custom","C16426302","金光企业管理（上海）有限公司","True","",""
"C16426400 - 广佛营业部","custom","C16426400","金光企业管理（上海）有限公司","True","",""
"C16426401 - 佛山所","custom","C16426401","金光企业管理（上海）有限公司","True","",""
"C16426403 - 粤北营业所","custom","C16426403","金光企业管理（上海）有限公司","True","",""
"C16426995 - 华南销售总部","custom","C16426995","金光企业管理（上海）有限公司","True","",""
"C16426996 - 华南现代渠道部","custom","C16426996","金光企业管理（上海）有限公司","True","",""
"C16426997 - 华南餐饮渠道部","custom","C16426997","金光企业管理（上海）有限公司","True","",""
"C16426998 - 华南行销部","custom","C16426998","金光企业管理（上海）有限公司","True","",""
"C16426999 - 销售拓展","custom","C16426999","金光企业管理（上海）有限公司","True","",""
